@RELATION data

@ATTRIBUTE timestamp DATE "MM/dd/yyyy"
@ATTRIBUTE mortality_rate NUMERIC
@ATTRIBUTE T2M NUMERIC
@ATTRIBUTE PM10 NUMERIC

@DATA
12/30/2007,1.79,277.847,31.908
12/31/2007,1.79,279.83,24.726
1/2/2007,2.053,278.678,40.601
1/3/2007,1.627,281.995,41.277
1/4/2007,1.878,280.928,49.938
1/5/2007,1.84,280.868,39.277
1/6/2007,1.762,279.007,31.995
1/7/2007,1.704,281.995,51.701
1/8/2007,1.685,280.093,44.989
1/9/2007,1.569,282.926,53.151
1/10/2007,1.859,278.999,45.686
1/11/2007,1.665,280.998,52.278
1/12/2007,1.607,282.665,51.309
1/13/2007,1.491,281.769,51.47
1/14/2007,1.898,279.213,49.517
1/15/2007,1.51,280.802,45.548
1/16/2007,1.394,278.43,33.512
1/17/2007,1.569,278.818,46.201
1/18/2007,1.704,280.036,46.696
1/19/2007,1.627,281.354,45.836
1/20/2007,1.743,279.694,47.018
1/21/2007,1.452,276.24,44.649
1/22/2007,1.84,275.678,42.373
1/23/2007,1.704,273.168,37.973
1/24/2007,1.685,275.541,44.235
1/25/2007,1.646,273.994,31.795
1/26/2007,1.975,277.864,39.74
1/27/2007,1.84,278.981,40.341
1/28/2007,1.936,280.868,51.59
1/29/2007,1.569,280.414,39.444
1/30/2007,2.033,277.579,39.492
1/31/2007,1.51,281.667,41.836
2/1/2007,1.723,281.693,27.198
2/2/2007,1.743,279.384,34.461
2/3/2007,1.607,275.325,24.229
2/4/2007,1.917,274.438,22.061
2/5/2007,1.665,274.238,27.117
2/6/2007,1.82,271.962,26.206
2/7/2007,1.607,272.738,24.466
2/8/2007,1.743,273.446,20.715
2/9/2007,1.685,273.76,31.229
2/10/2007,1.801,276.147,18.946
2/11/2007,1.84,278.237,37.675
2/12/2007,1.878,278.47,44
2/13/2007,1.627,278.633,40.353
2/14/2007,1.898,278.45,39.157
2/15/2007,1.704,280.161,37.033
2/16/2007,1.743,279.6,19.962
2/17/2007,1.82,278.484,16.407
2/18/2007,1.685,276.913,31.812
2/19/2007,1.936,279.324,17.878
2/20/2007,1.878,281.265,28.025
2/21/2007,1.782,279.657,33.279
2/22/2007,1.936,280.434,35.987
2/23/2007,2.149,280.746,40.793
2/24/2007,1.782,280.516,34.064
2/25/2007,1.801,279.452,33.139
2/26/2007,1.375,278.084,49.974
2/27/2007,1.975,279.562,36.651
2/28/2007,1.782,280.23,59.887
3/1/2007,1.743,278.413,59.897
3/2/2007,1.375,278.239,40.836
3/3/2007,1.801,278.69,41.439
3/4/2007,1.859,278.576,37.994
3/5/2007,1.704,280.068,67.844
3/6/2007,1.936,281.078,66.235
3/7/2007,1.51,279.368,52.432
3/8/2007,1.491,279.696,50.503
3/9/2007,1.433,279.265,62.39
3/10/2007,1.704,282.035,59.209
3/11/2007,1.936,283.085,56.556
3/12/2007,1.82,282.092,51.368
3/13/2007,1.433,280.027,43.893
3/14/2007,1.898,281.042,39.295
3/15/2007,1.259,280.63,48.243
3/16/2007,1.336,279.224,59.185
3/17/2007,1.278,282.459,61.068
3/18/2007,1.433,276.246,74.357
3/19/2007,1.549,275.802,63.686
3/20/2007,1.859,274.94,75.084
3/21/2007,1.142,275.425,66.424
3/22/2007,1.51,279.171,42.023
3/23/2007,1.569,279.261,54.437
3/24/2007,1.549,278.311,47.445
3/25/2007,1.394,280.97,58.508
3/26/2007,1.53,280.75,54.943
3/27/2007,1.569,281.457,47.103
3/28/2007,1.549,280.605,44.481
3/29/2007,1.22,280.209,50.918
3/30/2007,1.51,280.249,62.386
3/31/2007,1.607,281.044,73.701
4/1/2007,1.414,280.755,78.495
4/2/2007,1.375,280.593,76.102
4/3/2007,1.723,279.291,64.578
4/4/2007,1.588,280.638,52.243
4/5/2007,1.569,282.594,45.887
4/6/2007,1.627,281.612,55.564
4/7/2007,1.588,281.674,60.305
4/8/2007,1.723,282.95,62.185
4/9/2007,1.627,283.218,58.611
4/10/2007,1.627,284.2,56.486
4/11/2007,1.51,283.924,51.228
4/12/2007,1.723,283.305,45.463
4/13/2007,1.239,283.23,43.569
4/14/2007,1.607,285.378,58.873
4/15/2007,1.491,287.065,73.892
4/16/2007,1.356,285.217,58.458
4/17/2007,1.53,282.612,66.68
4/18/2007,1.53,281.626,67.735
4/19/2007,1.433,283.044,65.082
4/20/2007,1.607,281.727,63.936
4/21/2007,1.685,285.955,63.899
4/22/2007,1.452,285.912,64.826
4/23/2007,1.472,285.875,40.436
4/24/2007,1.627,286.948,42.484
4/25/2007,1.375,286.852,56.815
4/26/2007,1.356,284.016,59.356
4/27/2007,1.452,282.635,64.326
4/28/2007,1.433,283.585,66.777
4/29/2007,1.356,284.462,68.482
4/30/2007,1.51,283.743,67.833
5/1/2007,1.046,284.631,71.816
5/2/2007,1.472,282.981,70.009
5/3/2007,1.181,282.402,67.647
5/4/2007,1.704,282.298,67.364
5/5/2007,1.297,284.057,66.739
5/6/2007,1.336,285.008,62.891
5/7/2007,1.472,284.499,54.947
5/8/2007,1.394,283.555,58.197
5/9/2007,1.394,284.019,49.912
5/10/2007,1.336,284.075,58.815
5/11/2007,1.491,282.694,53.78
5/12/2007,1.452,284.424,57.227
5/13/2007,1.278,283.406,48.321
5/14/2007,1.607,281.658,70.92
5/15/2007,1.375,282.936,47.96
5/16/2007,1.142,282.077,45.72
5/17/2007,1.646,286.446,30.334
5/18/2007,1.414,286.253,51.483
5/19/2007,1.201,284.683,64.41
5/20/2007,1.569,284.346,55.777
5/21/2007,1.84,285.178,57.898
5/22/2007,1.181,285.3,55.156
5/23/2007,1.162,287.361,42.173
5/24/2007,1.239,288.488,42.218
5/25/2007,1.317,284.651,61.287
5/26/2007,1.433,283.063,57.712
5/27/2007,1.491,280.985,64.224
5/28/2007,1.336,281.836,69.251
5/29/2007,1.278,282.419,61.835
5/30/2007,1.297,284.372,52.271
5/31/2007,1.356,285.993,48.57
6/1/2007,1.181,287.168,57.43
6/2/2007,1.472,289.457,74.513
6/3/2007,1.375,289.542,82.767
6/4/2007,1.452,287.216,71.603
6/5/2007,1.452,285.807,76.367
6/6/2007,1.782,285.462,78.534
6/7/2007,1.433,286.907,67.917
6/8/2007,1.317,289.335,71.922
6/9/2007,1.22,290.004,77.454
6/10/2007,1.201,289.815,86.423
6/11/2007,1.317,290.788,81.316
6/12/2007,1.491,289.311,66.37
6/13/2007,1.491,287.747,48.785
6/14/2007,1.569,284.306,57.408
6/15/2007,1.336,284.7,59.435
6/16/2007,1.142,286.277,51.975
6/17/2007,1.22,287.317,51.746
6/18/2007,1.201,287.327,50.019
6/19/2007,1.142,289.427,52.786
6/20/2007,1.607,289.672,61.492
6/21/2007,1.239,288.156,46.84
6/22/2007,1.297,287.124,44.989
6/23/2007,1.433,287.035,57.132
6/24/2007,1.239,286.097,47.129
6/25/2007,1.375,284.876,57.903
6/26/2007,1.356,284.59,46.854
6/27/2007,1.375,284.394,41.447
6/28/2007,1.046,284.774,45.45
6/29/2007,1.491,286.468,46.751
6/30/2007,1.026,286.228,26.599
7/1/2007,1.065,288.273,42.358
7/2/2007,1.433,287.677,44.798
7/3/2007,1.259,286.077,43.543
7/4/2007,1.297,286.813,45.239
7/5/2007,1.065,287.456,48.388
7/6/2007,1.142,286.906,47.111
7/7/2007,1.627,286.691,52.774
7/8/2007,1.336,286.895,42.351
7/9/2007,1.53,286.262,42.487
7/10/2007,1.181,287.375,43.817
7/11/2007,1.259,287.63,49.398
7/12/2007,0.968,288.789,33.202
7/13/2007,1.123,287.587,29.794
7/14/2007,1.22,289.02,43.343
7/15/2007,1.375,287.143,39.965
7/16/2007,1.142,289.643,50.619
7/17/2007,1.452,287.729,43.94
7/18/2007,1.201,287.902,42.802
7/19/2007,1.22,287.81,49.809
7/20/2007,1.123,287.117,54.94
7/21/2007,1.375,283.794,52.416
7/22/2007,1.259,286.376,49.452
7/23/2007,1.472,286.658,51.792
7/24/2007,1.259,287.604,60.713
7/25/2007,1.104,287.838,37.976
7/26/2007,1.317,287.541,36.039
7/27/2007,1.375,287.986,42.482
7/28/2007,1.239,287.473,50.304
7/29/2007,1.259,286.045,44.906
7/30/2007,1.259,286.125,44.728
7/31/2007,1.046,288.026,45.866
8/1/2007,1.588,288.905,49.166
8/2/2007,1.22,287.684,41.293
8/3/2007,1.356,289.844,38.851
8/4/2007,1.414,291.517,32.681
8/5/2007,1.142,292.532,65.093
8/6/2007,1.433,288.616,52.206
8/7/2007,1.259,286.489,46.69
8/8/2007,1.297,287.003,44.173
8/9/2007,0.929,287.595,45.308
8/10/2007,1.026,288.222,44.921
8/11/2007,1.394,289.461,49.985
8/12/2007,1.278,287.331,46.38
8/13/2007,0.949,287.14,39.559
8/14/2007,1.162,287.32,29.371
8/15/2007,1.452,287.759,44.559
8/16/2007,0.988,285.571,49.359
8/17/2007,1.452,286.05,49.769
8/18/2007,1.297,286.967,32.009
8/19/2007,0.852,286.872,36.309
8/20/2007,1.239,286.402,48.442
8/21/2007,1.336,287.938,58.636
8/22/2007,1.239,288.593,65.56
8/23/2007,1.22,287.949,52.901
8/24/2007,1.394,288.814,40.696
8/25/2007,1.162,289.624,31.986
8/26/2007,1.414,287.588,46.41
8/27/2007,1.026,286.94,38.849
8/28/2007,1.491,285.875,33.937
8/29/2007,1.123,286.108,38.997
8/30/2007,1.452,288.406,38.1
8/31/2007,1.278,288.512,41.768
9/1/2007,1.123,288.383,40.677
9/2/2007,1.007,287.832,38.415
9/3/2007,1.084,285.538,43.684
9/4/2007,1.375,285.219,42.402
9/5/2007,1.452,289.709,34.425
9/6/2007,1.278,289.917,30.99
9/7/2007,1.123,288.581,31.238
9/8/2007,1.297,288.31,37.803
9/9/2007,0.988,287.647,34.869
9/10/2007,1.239,287.106,45.382
9/11/2007,0.929,286.441,34.784
9/12/2007,1.046,288.397,40.745
9/13/2007,1.259,288.103,37.845
9/14/2007,1.104,286.748,49.975
9/15/2007,1.201,285.735,37.534
9/16/2007,1.162,288.005,47.922
9/17/2007,1.723,283.089,41.407
9/18/2007,1.278,281.735,44.54
9/19/2007,1.549,286.169,40.49
9/20/2007,1.394,286.709,43.423
9/21/2007,1.278,286.002,36.705
9/22/2007,1.452,285.9,34.608
9/23/2007,1.394,288.384,40.295
9/24/2007,1.278,285.393,44.672
9/25/2007,1.046,284.183,39.351
9/26/2007,1.22,281.055,49.547
9/27/2007,1.104,282.469,50.281
9/28/2007,1.336,284.166,46.139
9/29/2007,1.22,284.077,44.486
9/30/2007,1.356,282.648,32.153
10/1/2007,1.239,283.892,41.403
10/2/2007,1.588,284.28,45.335
10/3/2007,1.201,285.289,34.136
10/4/2007,1.22,284.583,41.396
10/5/2007,1.336,283.295,32.436
10/6/2007,1.336,284.126,33.047
10/7/2007,1.142,284.652,28.201
10/8/2007,1.375,283.478,36.323
10/9/2007,1.491,284.836,28.487
10/10/2007,1.239,284.988,36.412
10/11/2007,1.336,286.131,26.859
10/12/2007,1.336,288.094,22.464
10/13/2007,1.317,288.316,12.696
10/14/2007,1.433,286.733,19.836
10/15/2007,1.317,285.788,34.891
10/16/2007,1.278,284.89,36.666
10/17/2007,1.375,281.759,47.117
10/18/2007,1.53,280.415,32.193
10/19/2007,1.317,280.46,31.461
10/20/2007,1.239,279.92,18.853
10/21/2007,1.569,279.425,18.829
10/22/2007,1.201,280.459,13.76
10/23/2007,1.317,279.996,21.389
10/24/2007,1.723,281.036,35.897
10/25/2007,1.336,282.152,37.446
10/26/2007,1.491,282.026,21.27
10/27/2007,1.336,286.184,32.103
10/28/2007,1.414,285.385,46.832
10/29/2007,1.51,280.834,41.702
10/30/2007,1.278,281.835,43.176
10/31/2007,1.22,285.253,34.069
11/1/2007,1.53,286.131,41
11/2/2007,1.336,285.273,34.462
11/3/2007,1.394,284.126,41.282
11/4/2007,1.472,280.754,22.401
11/5/2007,1.607,281.716,38.056
11/6/2007,1.278,281.292,55.673
11/7/2007,1.22,284.226,57.858
11/8/2007,1.375,281.27,57.481
11/9/2007,1.723,278.822,67.215
11/10/2007,1.375,282.96,57.217
11/11/2007,1.123,280.12,57.81
11/12/2007,1.433,275.895,35.098
11/13/2007,1.356,279.823,43.511
11/14/2007,1.472,278.741,30.587
11/15/2007,1.317,276.201,14.748
11/16/2007,1.685,278.28,8.563
11/17/2007,1.375,279.427,26.143
11/18/2007,1.472,277.246,36.198
11/19/2007,1.917,278.812,29.611
11/20/2007,1.723,280.054,26.546
11/21/2007,1.375,281.338,12.297
11/22/2007,1.859,279.42,32.318
11/23/2007,1.297,275.096,44.287
11/24/2007,1.356,278.516,42.745
11/25/2007,1.53,278.856,49.112
11/26/2007,1.743,277.405,26.074
11/27/2007,1.665,279.718,15.984
11/28/2007,1.336,281.841,36.287
11/29/2007,1.53,279.269,45.784
11/30/2007,1.491,283.619,44.766
12/1/2007,1.588,279.01,55.725
12/2/2007,1.646,280.288,49.197
12/3/2007,1.685,278.267,46.934
12/4/2007,1.82,281.438,35.971
12/5/2007,1.549,283.345,51.197
12/6/2007,1.607,283.128,46.027
12/7/2007,1.743,279.277,56.419
12/8/2007,1.491,277.885,47.718
12/9/2007,1.491,277.686,43.936
12/10/2007,2.014,276.881,46.07
12/11/2007,1.878,275.101,20.061
12/12/2007,1.356,275.347,5.662
12/13/2007,1.627,274.335,4.339
12/14/2007,1.53,272.671,4.41
12/15/2007,1.627,274.312,11.097
12/16/2007,1.84,272.52,17.66
12/17/2007,1.685,274.348,24.637
12/18/2007,1.84,275.834,26.514
12/19/2007,1.452,276.357,23.092
12/20/2007,1.743,274.105,5.338
12/21/2007,1.588,273.396,4.897
12/22/2007,1.743,274.67,14.597
12/23/2007,1.685,273.703,24.148
12/24/2007,1.898,279.62,28.247
12/25/2007,2.014,276.459,28.218
12/26/2007,1.762,278.645,35.394
12/27/2007,1.936,282.814,47.274
12/28/2007,2.111,282.954,47.41
12/29/2007,1.665,277.715,44.615
12/30/2007,2.091,277.145,23.94
12/31/2007,1.995,278.836,13.762
1/2/2007,1.022,279.167,40.544
1/3/2007,1.703,282.092,40.79
1/4/2007,1.771,281.484,45.662
1/5/2007,1.816,281.621,34.165
1/6/2007,1.907,278.754,25.772
1/7/2007,1.498,282.137,52.474
1/8/2007,1.725,280.989,46.079
1/9/2007,1.453,284.401,53.887
1/10/2007,1.657,280.344,46.984
1/11/2007,1.635,281.789,51.012
1/12/2007,1.498,283.184,50.903
1/13/2007,1.771,283.044,51.215
1/14/2007,1.339,279.058,42.761
1/15/2007,1.294,280.419,40.146
1/16/2007,1.112,281.653,29.474
1/17/2007,1.476,280.171,47.822
1/18/2007,1.839,281.93,49.94
1/19/2007,1.249,282.125,45.911
1/20/2007,1.453,281.362,48.242
1/21/2007,1.226,277.21,43.998
1/22/2007,1.657,275.944,34.62
1/23/2007,1.385,273.944,28.899
1/24/2007,1.884,275.488,31.568
1/25/2007,1.385,274.289,20.9
1/26/2007,1.271,277.655,28.759
1/27/2007,1.476,279.029,28.796
1/28/2007,1.453,280.627,46.843
1/29/2007,1.725,280.642,28.868
1/30/2007,1.521,278.237,25.124
1/31/2007,1.771,280.753,33.738
2/1/2007,1.498,282.195,16.142
2/2/2007,1.362,280.247,21.62
2/3/2007,1.521,275.256,10.688
2/4/2007,1.703,273.336,8.485
2/5/2007,1.657,275.059,12.741
2/6/2007,1.816,272.218,11.947
2/7/2007,1.748,272.502,11.329
2/8/2007,1.975,273.798,21.581
2/9/2007,1.884,273.682,25.276
2/10/2007,1.794,277.488,22.888
2/11/2007,1.771,279.766,52.386
2/12/2007,1.884,279.888,49.013
2/13/2007,1.703,279.254,43.082
2/14/2007,1.771,279.252,35.275
2/15/2007,1.589,280.029,37.273
2/16/2007,1.612,280.437,19.226
2/17/2007,1.566,279.277,10.114
2/18/2007,1.566,278.507,24.853
2/19/2007,2.202,280.197,21.228
2/20/2007,1.816,282.109,29.585
2/21/2007,1.748,280.803,38.654
2/22/2007,1.498,280.783,41.554
2/23/2007,1.771,281.633,49.775
2/24/2007,1.771,281.319,43.312
2/25/2007,1.476,280.358,37.866
2/26/2007,1.748,278.999,49.026
2/27/2007,1.748,280.582,36.949
2/28/2007,2.157,281.685,61.347
3/1/2007,1.612,278.773,58.151
3/2/2007,1.498,278.756,40.463
3/3/2007,1.703,279.433,42.345
3/4/2007,1.703,279.668,39.595
3/5/2007,1.476,280.784,69.932
3/6/2007,1.68,282.143,62.988
3/7/2007,1.68,279.895,43.61
3/8/2007,1.68,280.186,38.663
3/9/2007,1.158,280.471,56.635
3/10/2007,1.476,282.263,53.39
3/11/2007,1.612,283.05,55.322
3/12/2007,1.453,283.253,43.063
3/13/2007,1.453,280.323,41.097
3/14/2007,1.09,281.441,34.241
3/15/2007,1.589,281.378,39.355
3/16/2007,1.362,279.949,51.975
3/17/2007,1.703,283.684,63.052
3/18/2007,1.589,277.803,72.471
3/19/2007,1.566,276.395,58.825
3/20/2007,1.816,275.885,69.039
3/21/2007,1.589,275.867,59.281
3/22/2007,1.09,277.787,26.059
3/23/2007,1.635,279.641,49.03
3/24/2007,1.498,279.034,44.533
3/25/2007,1.067,281.613,54.87
3/26/2007,1.544,281.428,47.525
3/27/2007,1.294,282.14,39.007
3/28/2007,1.635,281.515,33.462
3/29/2007,1.635,280.448,40.003
3/30/2007,1.271,280.129,49.819
3/31/2007,1.521,281.923,69.77
4/1/2007,1.339,282.197,75.526
4/2/2007,1.476,282.225,75.155
4/3/2007,1.339,279.63,61.804
4/4/2007,1.226,280.749,51.705
4/5/2007,1.498,282.961,32.082
4/6/2007,1.612,282.288,46.848
4/7/2007,1.498,281.965,45.781
4/8/2007,1.067,284.18,51.964
4/9/2007,1.112,283.678,52.123
4/10/2007,1.181,284.969,46.89
4/11/2007,1.339,284.414,45.35
4/12/2007,1.271,283.564,44.95
4/13/2007,1.68,283.708,41.794
4/14/2007,1.453,285.56,52.703
4/15/2007,1.544,287.603,66.716
4/16/2007,1.476,286.571,51.667
4/17/2007,1.476,284.034,60.164
4/18/2007,1.226,282.651,56.709
4/19/2007,1.271,284.519,55.049
4/20/2007,1.226,283.198,63.635
4/21/2007,1.521,286.631,64.893
4/22/2007,1.317,287.562,67.624
4/23/2007,1.68,287.039,41.289
4/24/2007,1.521,288.148,48.005
4/25/2007,1.203,288.553,57.217
4/26/2007,1.385,284.963,53.633
4/27/2007,0.931,284.24,62.765
4/28/2007,1.294,284.972,66.422
4/29/2007,1.271,285.868,68.594
4/30/2007,1.317,284.91,67.347
5/1/2007,1.158,286.077,69.894
5/2/2007,1.294,284.459,68.695
5/3/2007,1.181,282.202,67.379
5/4/2007,1.362,282.949,67.695
5/5/2007,0.908,283.854,65.646
5/6/2007,1.271,286.308,64.278
5/7/2007,1.317,285.558,52.199
5/8/2007,1.067,284.767,54.646
5/9/2007,1.362,285.062,44.975
5/10/2007,1.544,285.309,56.367
5/11/2007,1.203,283.715,50.905
5/12/2007,1.385,285.495,58.086
5/13/2007,0.954,283.971,42.002
5/14/2007,1.294,282.509,56.001
5/15/2007,1.476,283.007,39.947
5/16/2007,1.181,283.115,40.677
5/17/2007,1.249,287.412,23.624
5/18/2007,1.453,287.749,47.826
5/19/2007,1.067,285.987,62.565
5/20/2007,1.476,285.124,56.081
5/21/2007,1.544,286.228,55.872
5/22/2007,1.135,286.674,47.407
5/23/2007,1.657,289.134,38.12
5/24/2007,1.022,290.601,35.74
5/25/2007,1.226,286.566,43.997
5/26/2007,1.294,284.3,52.598
5/27/2007,1.249,281.348,64.893
5/28/2007,1.271,281.582,66.5
5/29/2007,1.339,283.096,51.856
5/30/2007,1.385,283.582,43.676
5/31/2007,1.43,286.146,46.79
6/1/2007,1.339,287.6,57.563
6/2/2007,1.498,289.809,72.52
6/3/2007,1.453,290.28,77.636
6/4/2007,1.294,287.8,69.608
6/5/2007,1.181,286.839,74.099
6/6/2007,1.044,286.06,74.321
6/7/2007,1.181,287.922,61.145
6/8/2007,1.476,289.437,57.255
6/9/2007,1.339,290.904,70.033
6/10/2007,1.181,290.389,81.701
6/11/2007,1.362,290.425,78.695
6/12/2007,0.976,290.718,61.381
6/13/2007,1.203,289.481,43.796
6/14/2007,1.271,286.44,50.215
6/15/2007,1.339,287.809,52.29
6/16/2007,0.976,287.278,48.247
6/17/2007,1.112,288.372,50.755
6/18/2007,1.112,288.266,44.435
6/19/2007,1.339,290.437,50.861
6/20/2007,1.226,290.456,60.063
6/21/2007,1.226,288.758,48.082
6/22/2007,1.226,287.367,41.342
6/23/2007,1.408,287.768,49.414
6/24/2007,1.09,286.073,43.867
6/25/2007,1.271,285.922,49.449
6/26/2007,1.203,285.199,46.238
6/27/2007,1.408,285.514,38.49
6/28/2007,0.999,285.817,44.337
6/29/2007,1.158,287.757,43.812
6/30/2007,1.112,287.382,23.524
7/1/2007,1.43,288.986,45.496
7/2/2007,1.544,288.002,40.645
7/3/2007,1.226,286.642,41.745
7/4/2007,1.294,287.433,42.419
7/5/2007,1.044,288.087,44.276
7/6/2007,1.181,287.96,50.987
7/7/2007,1.271,287.84,47.806
7/8/2007,1.317,287.246,41.391
7/9/2007,1.09,286.806,37.535
7/10/2007,1.294,287.847,42.121
7/11/2007,1.112,288.226,46.079
7/12/2007,0.976,289.336,28.84
7/13/2007,1.09,289.515,30.604
7/14/2007,1.067,290.036,45.266
7/15/2007,1.067,287.965,32.824
7/16/2007,1.158,290.852,48.347
7/17/2007,0.999,288.737,45.654
7/18/2007,1.203,289.174,44.239
7/19/2007,1.294,288.706,41.154
7/20/2007,1.112,287.378,55.894
7/21/2007,1.135,285.737,49.014
7/22/2007,1.339,287.347,47.304
7/23/2007,1.362,287.536,49.571
7/24/2007,1.294,288.628,57.039
7/25/2007,1.067,288.761,35.305
7/26/2007,1.408,288.12,36.527
7/27/2007,1.022,289.208,40.452
7/28/2007,1.271,288.924,45.801
7/29/2007,1.112,287.041,43.649
7/30/2007,1.249,286.851,43.096
7/31/2007,1.203,288.464,41.027
8/1/2007,1.317,289.905,50.173
8/2/2007,1.112,288.083,37.221
8/3/2007,1.362,290.731,39.046
8/4/2007,1.271,292.604,38.58
8/5/2007,1.408,293.897,73.857
8/6/2007,1.226,290.074,47.759
8/7/2007,0.999,287.743,41.04
8/8/2007,1.226,287.754,40.569
8/9/2007,0.999,287.896,41.511
8/10/2007,1.09,289,46.674
8/11/2007,1.408,290.763,48.829
8/12/2007,1.09,288.342,45.002
8/13/2007,1.158,288.474,40.432
8/14/2007,1.181,288.357,34.038
8/15/2007,1.339,288.795,39.198
8/16/2007,1.067,286.291,45.317
8/17/2007,1.044,286.761,45.588
8/18/2007,1.249,287.973,37.583
8/19/2007,1.385,288.138,30.108
8/20/2007,1.453,286.884,43.885
8/21/2007,1.181,288.719,55.755
8/22/2007,1.112,289.799,65.321
8/23/2007,0.84,289.119,55.822
8/24/2007,0.885,289.448,42.963
8/25/2007,1.362,290.758,28.683
8/26/2007,1.044,288.658,43.406
8/27/2007,0.999,287.759,35.884
8/28/2007,1.112,286.761,31.055
8/29/2007,1.294,286.815,34.91
8/30/2007,1.022,288.796,34.351
8/31/2007,0.999,289.081,34.905
9/1/2007,0.885,289.256,37.659
9/2/2007,0.908,288.959,33.848
9/3/2007,1.203,286.577,41.247
9/4/2007,1.339,285.922,36.593
9/5/2007,1.408,290.374,29.548
9/6/2007,1.362,290.904,26.09
9/7/2007,1.203,289.65,29.293
9/8/2007,1.158,288.97,33.517
9/9/2007,0.976,288.794,34.124
9/10/2007,1.158,287.815,41.605
9/11/2007,1.249,286.818,30.332
9/12/2007,1.249,289.008,34.67
9/13/2007,1.521,289.275,31.296
9/14/2007,1.112,288.099,46.586
9/15/2007,1.294,286.478,35.294
9/16/2007,1.498,288.373,48.888
9/17/2007,1.203,284.39,36.65
9/18/2007,0.931,282.926,43.151
9/19/2007,1.271,286.365,41.154
9/20/2007,1.249,288.587,44.767
9/21/2007,1.203,288.389,37.823
9/22/2007,1.022,287.313,29.467
9/23/2007,1.067,289.265,43.75
9/24/2007,1.498,286.771,47.406
9/25/2007,1.158,285.094,35.2
9/26/2007,1.226,281.915,45.223
9/27/2007,1.158,283.567,46.242
9/28/2007,0.976,285.01,45.151
9/29/2007,1.43,284.926,40.304
9/30/2007,1.181,283.253,33.946
10/1/2007,1.135,285.441,43.345
10/2/2007,1.408,285.869,45.393
10/3/2007,1.181,286.049,29.38
10/4/2007,1.158,284.965,33.994
10/5/2007,1.135,283.661,31.64
10/6/2007,1.249,284.773,39.532
10/7/2007,1.294,284.843,36.348
10/8/2007,1.226,284.26,30.842
10/9/2007,1.249,284.796,26.171
10/10/2007,1.294,285.785,31.162
10/11/2007,1.249,285.71,22.347
10/12/2007,0.931,288.411,15.791
10/13/2007,1.68,288.396,13.494
10/14/2007,1.112,286.796,23.595
10/15/2007,1.158,286.265,32.085
10/16/2007,1.09,286.69,32.569
10/17/2007,1.249,282.583,39.992
10/18/2007,1.362,280.85,24.201
10/19/2007,1.43,280.224,20.241
10/20/2007,1.181,280.954,26.014
10/21/2007,1.362,280.26,19.992
10/22/2007,1.362,281.212,12.283
10/23/2007,1.158,280.23,21.597
10/24/2007,1.067,282.301,36.584
10/25/2007,1.476,282.776,31.575
10/26/2007,1.498,282.054,19.045
10/27/2007,1.476,286.183,32.263
10/28/2007,1.612,286.502,46.902
10/29/2007,1.181,281.406,35.845
10/30/2007,1.181,281.943,32.813
10/31/2007,1.158,284.953,26.514
11/1/2007,1.067,285.728,34.315
11/2/2007,1.181,285.114,23.201
11/3/2007,0.999,285.022,26.926
11/4/2007,1.294,281.538,18.008
11/5/2007,1.294,281.668,29.157
11/6/2007,1.43,281.147,45.926
11/7/2007,1.362,284.295,50.821
11/8/2007,1.249,281.944,50.715
11/9/2007,1.339,279.199,63.162
11/10/2007,1.635,283.468,56.731
11/11/2007,1.339,281.417,53.165
11/12/2007,0.976,276.538,24.947
11/13/2007,1.158,279.769,40.215
11/14/2007,1.544,279.051,26.216
11/15/2007,1.271,275.992,10.431
11/16/2007,1.521,276.563,6.161
11/17/2007,1.612,278.447,20.468
11/18/2007,1.839,277.751,37.658
11/19/2007,1.362,279.403,31.971
11/20/2007,1.68,280.665,23.431
11/21/2007,1.271,281.83,17.643
11/22/2007,1.408,279.895,22.816
11/23/2007,1.521,276.58,37.193
11/24/2007,1.362,277.56,32.371
11/25/2007,1.657,279.742,46.538
11/26/2007,1.408,277.891,18.062
11/27/2007,1.476,279.949,9.349
11/28/2007,1.725,281.659,36.11
11/29/2007,1.135,279.695,40.178
11/30/2007,1.68,283.898,44.807
12/1/2007,1.294,279.724,57.476
12/2/2007,1.612,281.301,52.963
12/3/2007,1.566,279.147,42.455
12/4/2007,1.271,281.643,33.544
12/5/2007,1.476,284.072,51.775
12/6/2007,1.566,284.303,49.997
12/7/2007,1.498,280.25,55.57
12/8/2007,1.589,278.923,48.736
12/9/2007,1.476,278.343,47.084
12/10/2007,1.067,278.063,40.82
12/11/2007,1.249,274.831,10.7
12/12/2007,1.498,274.934,3.347
12/13/2007,1.589,274.314,3.594
12/14/2007,1.271,273.895,4.262
12/15/2007,1.816,275.769,13.248
12/16/2007,1.657,273.668,18.965
12/17/2007,1.566,275.274,23.611
12/18/2007,1.68,275.888,21.378
12/19/2007,1.725,276.375,14.224
12/20/2007,1.498,274.034,3.199
12/21/2007,1.589,274.114,5.676
12/22/2007,1.68,275.551,7.247
12/23/2007,1.657,273.949,14.392
12/24/2007,1.93,279.823,31.26
12/25/2007,1.725,277.987,25.365
12/26/2007,2.066,278.069,30.536
12/27/2007,1.725,283.254,45.886
12/28/2007,1.657,283.281,47.348
12/29/2007,1.862,278.572,45.238
12/30/2007,1.521,277.57,21.946
12/31/2007,1.907,278.714,9.75
1/2/2007,1.669,279.112,46.892
